gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K00127	20.57203294	9.65853516	9.727083417	4.316088981	17.41997864	16.15109298	10.60589826	11.52511519	4.592506259	9.094081294	6.146378289	15.54289094	14.45534531	18.88892788	30.41182013	32.83388882	21.7852752	27.66083667	50.83603598	16.57130037	16.97753962	16.79894443	14.99377267	14.2846902
K00128	120.1455141	113.7380173	130.159365	137.636096	126.5973103	190.7980918	109.8588344	120.5653286	107.546928	141.9166116	145.2579548	153.7704212	96.01390396	88.86193846	110.4344665	125.9702327	117.0987071	121.8235977	130.1561057	119.4864145	108.8650043	115.6623579	107.4219328	116.1654267
K00129	0.5207521	0.023094406	0.288686	0.022093106	0.18978281	0.091838025	1.795543325	1.742877394	1.581069325	1.91898078	2.519155336	4.20347087	0	0	0	0	0	0	0.22187372	0.49507925	0.10450729	0.46761674	0.07614177	0.12676874
K00130	13.31612022	3.050295025	5.78640086	3.320828552	5.931596515	4.266248312	39.062674	41.73363114	25.38748911	27.82370164	38.35721615	53.38196872	5.003878202	6.33131768	5.183798722	4.36501795	5.835602973	4.728266447	6.511669165	8.324155389	3.6726883	5.870585856	5.291995977	3.980162073
K00131	6.4714263	6.134409988	5.735300229	10.68857366	6.209024784	8.654088562	5.742346162	6.815343556	2.684015625	3.023969855	3.021703773	2.22963861	4.017090541	2.996557372	3.97261912	4.218121985	5.210795192	4.524746785	4.528163732	6.146406834	7.464082546	5.406876185	5.69102044	9.974776636
K00132	83.44785477	78.59491212	81.09185826	67.86791547	78.3249421	210.3227637	29.62884656	18.62040962	18.29280901	18.09542178	19.27093562	21.90478773	56.95578604	49.73111747	63.2641147	54.70112561	52.6781339	59.37256111	92.96614149	57.78779375	52.39121316	66.8174131	74.92925065	72.91767752
K00133	317.0801058	318.4434705	306.9510097	285.0596502	331.19416	283.0500973	402.9989313	391.7523825	402.943679	396.4956388	421.0741129	413.5213203	349.9878745	329.3073509	363.1419312	359.0626313	361.6378376	372.883809	332.8979909	322.4108263	326.1495553	315.1289013	303.7672927	307.4499318
K00134	401.5086464	426.3038086	399.1174946	365.5809614	409.0972156	399.4994926	508.2181477	486.2802173	497.1189735	486.5221823	502.5516742	497.3305785	489.3086112	526.8999183	517.1155839	548.7966755	506.1232161	662.9718099	482.4912049	430.262297	456.2063409	415.2838626	456.1322851	458.1369838
K00135	106.4842037	59.83502693	85.58319259	79.42832987	84.06215913	80.11908447	156.0954618	118.6891552	121.755478	112.1856526	129.3293003	191.0736859	46.50360718	105.3120066	46.14328908	34.57795963	40.39793562	41.55822985	133.5111655	42.98642259	109.9632045	53.7379039	106.6156679	95.82701859
K00137	4.4508605	0.078422025	0.87950165	0.030500729	0.52747021	0.11746464	4.017267945	8.64865072	2.948970713	3.240272884	3.026840246	7.11065933	0.112519512	0.20820109	0.19070873	0.157224206	0.206996564	0.250542105	2.26084007	2.15401308	0.890985398	1.884553377	1.150739015	1.064135342
K00138	12.60040102	0.373617767	3.61416655	1.120482586	5.47082487	6.99999377	32.780434	36.26552251	24.14579739	23.57054824	35.29856305	51.78153876	1.342731543	2.162842694	2.040924191	1.438438394	1.784724666	1.827677107	5.112382163	3.636054828	1.287779489	3.24667837	1.938721471	1.347742533
K00140	50.23487615	44.92678485	38.36789137	59.81285282	35.76600984	97.97714046	57.99606655	55.90186102	46.97216207	42.49442474	42.13146577	57.27214385	73.12369184	53.27466011	59.9514947	46.71657718	51.15302503	56.85054688	55.3528126	60.40798596	54.40972787	59.00266009	58.38578414	46.36643679
K00141	0.91768145	0.059530564	0.49743518	0.053152885	0.127170488	0.099308704	1.16771025	1.33656821	1.55251268	1.13742151	0.649881265	1.637300556	0.23369344	0.055421	0.02737193	0.16217433	0.12503617	0.110003814	1.328664554	1.79028149	0.95345202	1.11494376	1.275237676	0.548249104
K00145	224.2511048	213.3552996	228.144797	245.4007874	232.059595	251.2569773	280.2735217	276.9529196	270.6293723	302.8861351	285.9948005	277.3914988	242.2408582	223.1908788	255.6938409	247.141028	235.1819948	251.8832154	255.8124503	242.1039658	253.3074035	235.1509134	236.2438236	232.9403243
K00146	16.43472956	1.12472926	5.17736241	1.495461279	6.042347112	7.185752784	11.97021806	14.15636401	6.9915331	6.072189676	8.667345425	12.23651264	1.218149754	2.092065836	1.520472743	1.700830119	1.659921019	1.886295432	2.368119186	4.312690154	2.089085788	3.975261324	1.711660236	1.03574881
K00147	227.0644884	201.212801	215.8367558	227.9741066	213.8008305	226.5235176	292.6659068	281.5252915	306.1851767	308.3108709	303.8816053	290.3737909	275.9690047	260.6704027	284.1090657	289.2358194	282.2133344	285.3943095	297.7030089	248.1181543	242.1716275	248.7220922	261.7547762	251.8488117
K00148	3.84078655	0.98869922	3.88222355	0.71770778	2.51874702	0.44375527	30.05559561	20.48977389	21.42101764	17.2614793	14.50490067	16.71007016	0.469657411	0.53639127	0.427066022	0.473944664	0.540002	0.468850897	2.123270439	0.855061004	6.877826456	3.059925669	5.696876264	7.464504746
K00150	6.493992944	7.148869864	4.835689359	4.751957636	5.578192472	11.97609439	18.59558727	12.51629231	15.231861	10.00137934	19.10305769	22.63986435	16.2025986	18.37729631	15.87985342	15.52983009	17.81821781	20.79050027	14.11340635	13.23889404	8.728503799	6.721524065	8.350278693	13.95661698
K00151	7.7115044	0.2486181	2.177729038	2.2677741	2.47794475	2.4013867	18.23481542	18.37008995	6.534507971	4.133366866	6.471912026	16.70115633	0.495921827	0.71118103	0.83183829	0.75592569	0.79654851	0.69520764	2.28957505	3.691818905	0.975354574	3.384218227	1.63395332	0.942383336
K00154	3.639874665	0.331321065	0.86454146	1.765302773	0.61131536	0.225240374	10.12276921	9.855177104	5.26614605	3.454369822	5.402964746	8.45790373	0.622235452	0.436393511	0.614539001	0.581031365	0.486228497	0.547452714	2.851171795	3.181413205	3.204711136	3.255284902	2.160000959	1.818252352
K00156	38.27585623	32.57426606	30.46164867	54.12743388	25.64750764	28.91831288	30.42425999	39.96368421	22.5155873	19.89737197	25.4710741	35.91666113	1.98983279	1.707810553	2.272352698	2.491619087	2.623505432	2.553393543	11.89985828	13.06438321	11.3461396	24.55844476	10.01175556	14.00662219
K00158	209.2286312	272.709471	235.389026	187.6048301	252.1383434	161.0494355	130.8419112	84.17252088	121.5381827	109.307809	82.98275279	88.07335911	57.87860211	190.0824768	40.98612556	22.79651157	31.52686499	27.47298012	124.138747	103.8450955	195.9660497	121.6048999	190.4257094	181.162633
K00161	20.37897542	2.70102962	11.88463639	3.624406265	4.697723165	1.120399357	41.70856997	25.44273506	27.55053146	42.51452125	28.04581694	26.51957159	19.75244953	51.77771141	13.67501367	4.557031879	8.677369245	5.862544664	29.1353131	9.754338012	36.18580924	9.971154695	28.4721671	37.54443231
K00162	23.9257641	3.50341538	15.67331768	5.013792586	6.957327114	2.833359036	34.79520402	21.56588819	25.71809375	27.81154214	23.91153564	23.35547939	19.17402273	51.82915135	12.25414693	3.542405353	7.78378992	5.310356071	27.80876372	7.672329718	36.36973218	8.251758348	27.94975413	35.42206813
K00163	8.48447776	3.272930412	2.58787428	2.306357018	3.05771916	2.590707823	66.30280644	52.93269137	44.76113501	36.85940533	56.60209919	85.43038087	4.206825588	4.504650983	4.052902171	4.573731304	4.589713234	4.171375214	68.49521625	12.36359831	8.688613983	10.57937667	6.905310508	3.494938487
K00164	13.50815465	10.62833207	7.698968885	4.228712856	13.30145688	8.18555888	19.87016731	28.04305614	20.87757797	15.73366555	17.21092373	20.37054606	9.203659778	4.46895878	5.150356993	7.082543273	5.247586443	6.065176352	45.57550978	34.7087974	31.53156964	24.1489351	16.2180617	39.07849343
K00166	0.11317771	0.14468956	0.06862101	0.030759186	0.18495789	0.11407267	21.63223967	24.93395052	13.53280658	12.3708392	20.24363632	21.81284845	0.896138521	0.974949229	1.31563598	1.357443452	1.30153634	0.876643156	1.46015926	1.1620921	0.60666754	1.86030772	0.601774733	0.170139738
K00167	0.12702881	0.18284737	0.036584124	0	0.08217247	0.07485029	22.0201256	22.08282472	11.18308155	11.08005677	19.75313946	23.13543444	0.76457434	0.779685295	0.920804964	1.049988076	0.749337216	0.80214476	1.30004494	1.26222443	0.53744413	1.6316971	0.616890715	0.30969051
K00169	19.39841731	19.47742902	15.71977677	10.29151412	20.67359174	31.79306431	45.23546076	50.32941632	57.74432493	44.60153068	41.90406321	59.89481637	60.31725447	55.9825839	54.51307835	51.99491999	60.61251025	61.23385583	59.61885987	38.49382522	30.18200161	34.6272997	41.73618311	35.27073794
K00170	18.15747533	25.15714282	16.00450579	9.684311484	20.40306497	31.03141285	40.79596678	44.40150418	48.33903042	38.93334539	41.61539619	53.90707199	62.41217644	50.59900397	53.93910578	51.73959497	58.42038303	56.82319948	56.25882016	39.3967797	29.01313694	40.0626782	42.2526429	35.08238718
K00171	10.50634448	7.762332067	8.54195742	5.868607741	8.334343605	18.30578753	17.23303334	20.30466533	23.0719127	17.07986009	18.08330166	18.0150296	24.88970934	25.16302468	26.54195222	21.60959214	24.68548252	27.34366229	20.24639456	17.95019929	13.61453438	13.35373083	21.83940908	15.68385069
K00172	20.42262719	17.10089103	16.19549314	13.21234442	19.94900251	33.0175934	37.4548388	38.48531256	41.96493745	34.41607758	38.05996931	54.68501596	63.6075977	53.59261574	53.16261612	51.62852322	57.60577643	59.60767829	59.27740978	38.57699824	29.64733134	36.39406722	41.51407604	36.84360407
K00174	449.5079895	458.2306327	481.6631794	477.1768231	512.619947	429.2698677	439.1588001	478.2806171	470.6882408	479.1071376	544.3110643	530.5007059	450.5623191	415.8068291	515.5514951	504.518506	514.5996172	550.761705	393.9352171	472.3499681	449.343918	483.1607632	429.890226	407.05382
K00175	455.7049473	454.5959994	474.2426758	465.2701793	515.4247962	417.2391741	393.6994279	438.6521187	433.440338	437.8689833	496.3503038	482.0654212	427.2602509	392.2606323	490.941289	487.000774	483.6078059	523.1632241	364.1228274	433.9018005	413.8832414	419.9661937	390.4826817	376.2657722
K00176	2.81989887	1.55778787	1.46548647	0.75860814	2.259635	1.59923011	1.11487802	1.17043899	1.017343183	1.209987365	1.174226298	0.944186747	8.067024466	5.51600469	5.25254843	4.030124956	4.738691845	4.372576793	9.110912066	8.337088274	9.489419408	7.206816716	13.00998226	11.08047533
K00177	244.9482185	245.7754746	251.3913544	231.3362426	274.0138858	250.3185481	233.8470331	254.011162	246.4817068	245.8919355	295.452029	287.0278567	264.7488606	248.7714912	304.1255823	294.3686141	288.5145695	312.2764281	223.0918855	248.9085483	249.3010338	232.2125292	246.3490987	224.2636329
K00179	191.0259762	190.7573955	198.9920487	209.5536093	201.1940512	192.2777624	321.4977688	336.5922459	340.9584112	339.7877448	351.6690468	389.2566467	320.7335119	299.6380061	356.4020347	373.636398	372.4689828	391.3956462	304.8449209	374.0224662	278.8287557	284.9367794	296.1006189	293.2929149
K00180	187.0958464	192.540428	190.1507964	198.7488145	190.6134188	173.1189765	247.297106	253.52171	262.8774542	266.1332181	283.1619581	292.9800232	250.4721447	231.7562712	284.021247	302.625738	297.7617084	312.4064352	224.4757634	222.1892352	188.5973155	211.6397464	218.3949554	201.2669945
K00184	20.96037153	17.86545119	15.00511072	10.44331715	19.43542177	30.35313376	5.168011773	4.583687688	6.336731827	8.832299317	4.874805295	7.023161968	18.27965823	27.06911842	30.08351892	35.63169026	27.69491381	36.66591964	26.40567385	29.31600734	22.88920181	20.05591073	36.37814994	37.08790373
K00185	1.675952346	2.538719228	1.270237321	0.238266779	1.454552024	1.250881358	2.405547466	1.495436725	1.92522764	4.3027405	1.947460833	2.632358886	1.998140999	4.598471824	4.234340493	3.533150322	3.24762876	3.845072726	3.905815478	4.999793169	4.288204744	3.270133803	4.960087872	5.030392692
K00186	0.1429612	1.1843115	0.16583425	0.010253048	0.09247891	0.017549638	4.240503531	2.624142777	4.653792518	3.308413009	4.65295932	5.089028058	10.39127927	7.2884915	4.44023688	3.73649071	4.414126	5.49120217	4.209668674	3.344061825	3.897895452	3.070684612	4.035990045	5.581663835
K00187	9.195737337	8.05567168	5.053838032	9.375502959	7.596239804	20.06703958	8.269363115	7.191102486	8.49780503	7.763803821	8.82259829	8.218868813	23.84759338	14.86295494	14.48095102	11.07103135	13.08974338	13.73760075	8.922734513	16.63243954	10.7457037	13.71824013	11.92369939	12.17694523
K00193	0.41573842	0.95682013	0.169306591	0.24189459	0.4333591	0.38710473	2.43535793	1.36108282	2.457913218	2.45267185	2.708929074	4.80162621	4.164403627	3.633283115	3.869205484	3.398922411	3.508772215	5.467506356	2.78407995	1.613238844	0.820104539	1.093038789	0.598723892	2.435511159
K00194	10.17001489	7.894367806	6.14276177	9.28628218	7.405399436	28.72212889	13.35185028	11.64532356	22.61569031	16.25432085	9.878257397	14.72070962	28.59846191	21.42358214	20.47034389	27.49366771	28.77457272	31.2007721	17.82554131	11.26474478	10.72078811	7.956911192	18.71433156	17.63622436
K00196	31.45252412	36.54779409	35.54138785	46.68943049	34.58276463	89.26966917	44.04864338	39.88315801	43.56395432	35.57762723	77.26409447	95.5633181	41.22083634	37.20438743	41.75583142	50.98148424	42.53874084	40.01497316	52.78068627	32.09374512	41.395818	38.42798329	50.71663827	43.57224392
K00197	7.388726355	5.82389984	5.01897978	4.193883379	5.152252833	16.60678238	55.96530982	10.95281605	19.51221929	13.11740335	11.19164941	15.54439656	35.22234562	35.92148603	38.80977167	41.77659817	41.54654806	40.46734586	13.1605782	10.36200749	9.049878167	8.32315321	14.69590548	14.36609985
K00198	17.56548514	11.99221063	11.02999461	10.39762721	14.00187337	42.55643115	17.94840218	20.36163767	25.12378159	21.53890639	15.56856106	17.67266585	35.4601817	29.49645849	40.69756635	44.17166863	44.92451221	53.13691035	28.57390994	19.09139762	20.54286518	15.67670652	39.75175035	28.8514255
K00208	235.0006606	209.9788831	222.9305827	229.2473093	218.0677479	207.41331	114.0843662	119.5131504	106.6598932	124.6657595	117.3634836	89.35573973	167.7497357	151.2523867	170.1951153	170.8992075	152.9555248	165.8361044	220.7958156	193.2636299	202.1116043	195.7046831	187.1777834	177.001691
K00209	18.2182525	21.17207792	19.5846995	21.08975202	16.37158585	29.67336836	15.01998922	14.74973744	21.40067042	14.13017185	16.28120759	11.23775161	30.11013675	18.49112736	16.38274093	14.12352079	16.08287926	14.11523162	23.03814343	22.41480406	20.40730597	24.96938122	25.02714698	26.78324266
K00213	0.4378678	0.35763878	0.34291795	0.079335146	0.46214193	0.12730691	0.331325506	0.179636455	0.26202552	0.38994517	0.35028463	0.272243396	0.284330757	0.267500454	0.217048964	0.23746498	0.262272167	0.274150719	0	0	0	0	0	0
K00214	0.23990956	0.3748644	0.36365065	0.30427647	0.2777135	0.6882192	0	0	0	0	0	0	0.012035824	0.10418289	0.07350707	0.15734854	0.036161352	0.03181389	0	0	0	0	0	0
K00215	255.4947539	279.7513602	265.0053931	215.4402291	272.1468844	210.4748114	329.4308272	326.7950895	331.9918944	335.2867653	355.2644036	357.2913377	289.5337344	273.273035	300.8994691	288.6663331	288.1578845	295.7847185	297.4131037	265.0591808	278.8402563	254.6610215	253.1151996	257.9475412
K00216	4.64594398	1.543057193	1.617824606	0.408311972	1.911515654	0.413055714	13.7997599	9.523783827	11.2885484	10.12093548	14.10304148	21.56542726	1.111271324	1.0020806	0.763443854	0.806647786	0.801975428	0.80880535	3.70242047	3.390656594	1.799721321	3.346984141	2.26966475	1.241309339
K00218	10.25555008	10.60276374	17.00990606	3.98073051	9.39688472	10.32382154	44.18725026	48.56212466	41.0478767	34.1144301	64.1595894	74.34731005	15.98525414	13.38680191	22.48658845	19.25027808	20.86124691	21.8948087	14.11918871	17.69096514	15.98380732	16.75958346	16.41040142	20.09338027
K00219	35.00801313	18.81790126	26.41848364	10.42026126	26.12086762	45.39228632	64.54096012	51.68936471	38.61574022	35.27591619	51.68751092	72.88452314	23.19380975	24.74636239	25.07441529	31.23158301	35.2147065	30.7435897	33.7957695	23.49245267	20.31382572	21.17942802	25.61323103	26.92935993
K00220	1.151279304	2.06307211	1.597823295	1.039684903	2.461947404	1.218561567	0.914163884	1.89091638	1.45054914	0.9810907	1.44975691	1.23892928	1.780438319	1.05820536	1.56924234	2.1560495	1.84359387	2.69656335	1.73433341	2.686805247	1.16403599	2.310020899	1.569493049	1.865543006
K00223	0.34117964	0.35383034	0.21380489	0.06932906	0.32492313	0.13960835	0.05170093	0.068697885	0.062009767	0.06869553	0.30075562	0.053587444	0	0	0	0	0	0	0	0	0	0	0	0
K00226	140.3066145	121.1420727	137.9129532	130.5302963	141.7407153	77.21571141	144.2820324	141.3635706	147.6490075	158.9611983	159.0460526	127.3864238	109.4305563	122.2890142	130.2044494	123.1098903	131.4047315	132.8147368	101.4906728	109.9609266	106.4618	109.0940502	89.27904594	83.60758298
K00227	0.32521918	0.2548265	0.14099763	0.081259295	0.13572781	0.015454157	0.18323874	0.09739182	0.3106159	0.26925054	0.09007958	0.08139657	0.05281021	0.060950547	0.012901255	0.05178047	0.04760007	0.06979569	0.6381647	0.20957516	0.22702874	0.06944208	0.0775352	0.08495573
K00228	6.66202636	0.637791652	2.411604805	2.847224525	3.52743918	2.81096945	8.678441224	9.519299754	2.81874262	2.037480431	2.98852351	6.2952886	0.845303549	0.73968107	1.373711778	1.293448495	1.335032105	1.075374519	3.793193019	5.170628175	3.966435477	6.051513043	2.285612226	1.079982181
K00230	49.01598014	32.08127058	38.04330869	68.721645	36.5850597	36.13334282	42.09226267	41.48727244	49.02545403	52.57104327	40.51483114	44.08407724	38.14237407	37.74947036	38.10243379	42.75381948	44.5126502	44.045654	62.91254708	43.83143176	34.01423331	37.2850274	44.69426669	46.08181774
K00231	43.63090682	36.4645857	50.93451883	62.48685507	41.45207126	45.53515289	29.29202676	27.66348411	31.16424941	20.91728456	40.61741322	30.8743014	17.62063501	16.57339638	19.61126453	23.82274586	25.39507552	24.82176379	26.21772997	25.62593026	26.23051792	28.96221993	22.29863873	31.79781147
K00233	11.98771862	10.48365327	8.65261588	3.905619439	12.16207356	23.78331921	2.917430759	3.998568437	7.581597624	3.515875305	4.33158223	3.280557283	20.34977603	20.77549079	28.30372383	27.96487851	20.5500452	19.99583473	36.98120931	12.78213888	30.37478817	12.55166777	26.79377082	18.14291025
